MessageCode,MessageVersion,ApplicationType,TokenID,ExchangeSegment,ExchangeInstrumentID,BarTime,BarVolume,High,Low,Open,Close,OpenInterest,SumOfQtyInToPrice
1505,1,0,0,2,41545,1732536659,5914800,509.45,499.5,499.5,507.25,401205,0
1505,1,0,0,2,41547,1732536659,26209695,443.25,433.05,434.95,440,2288160,0
1505,1,0,0,2,41548,1732536659,24144090,214.9,208.05,213.55,208.9,2770710,0
1505,1,0,0,2,41554,1732536659,21825765,382,373.05,375,378.5,1074300,0
1505,1,0,0,2,41559,1732536659,14762205,254.45,247,253.1,247.5,1228770,0
1505,1,0,0,2,41567,1732536659,28964280,326.55,318.25,319.15,323.9,1770900,0
1505,1,0,0,2,41575,1732536659,18198555,298.8,290.55,298.2,292.2,1438065,0
1505,1,0,0,2,41587,1732536659,17574690,276.2,268.95,270.75,273.9,1369275,0
1505,1,0,0,2,41595,1732536659,8313660,349.25,340,348,341.4,668010,0
1505,1,0,0,2,41600,1732536659,11458740,230.5,224.6,225.2,228.45,965505,0
1505,1,0,0,2,41603,1732536659,3034545,405.15,395.25,403.7,397.5,251145,0
1505,1,0,0,2,41604,1732536659,22750590,191.4,185.4,186.4,188.95,2302230,0
1505,1,0,0,2,41606,1732536659,6922080,157.5,152.5,153.45,155.25,570225,0
1505,1,0,0,2,41607,1732536659,841725,533.1,522.05,533.1,523.35,111675,0
1505,1,0,0,2,41611,1732536659,7365495,128.15,123.75,124.5,126.45,700470,0
1505,1,0,0,2,41612,1732536659,422730,603.4,594,601.85,594.6,61725,0
1505,1,0,0,2,41627,1732536659,308010,681.5,670,681.5,676,50700,0
1505,1,0,0,2,42948,1732536659,11518725,358.8,351.25,353,355.2,3741000,0
1505,1,0,0,2,42949,1732536659,39646775,48.35,46.3,47.6,47.6,7673300,0
1505,1,0,0,2,42953,1732536659,2190925,318,311.15,313.75,313.25,437475,0
1505,1,0,0,2,42954,1732536659,8841700,58.2,56,57.3,57.5,943250,0
1505,1,0,0,2,42955,1732536659,9461250,280,273.75,275,275.75,1590500,0
1505,1,0,0,2,42956,1732536659,21008325,70,67.4,69.05,69,2341400,0
1505,1,0,0,2,42961,1732536659,5171650,243.6,238.05,238.25,239.4,771050,0
1505,1,0,0,2,42962,1732536659,11349800,84.6,81.3,83.6,83.3,922925,0
1505,1,0,0,2,42963,1732536659,32870800,210,204.5,206,207.2,4082275,0
1505,1,0,0,2,42964,1732536659,38860500,101,97.35,100.3,99.8,4162250,0
1505,1,0,0,2,42965,1732536659,29193675,180,175,176.6,176.9,2069275,0
1505,1,0,0,2,42966,1732536659,26796475,121.55,117.35,120.15,119.95,2028200,0
1505,1,0,0,2,42967,1732536659,84165325,152,147.85,149.5,149.6,8231325,0
1505,1,0,0,2,42968,1732536659,66731450,143.95,139,142.35,141.9,6988550,0
1505,1,0,0,2,42973,1732536659,32470475,127.55,123.45,125,124.95,2593925,0
1505,1,0,0,2,45607,1732536659,17954275,169.8,164,168.6,167.55,1531600,0
1505,1,0,0,2,45637,1732536659,42184725,105.5,102.05,102.9,103.25,4631775,0
1505,1,0,0,2,45638,1732536659,15094875,198,192,196.6,195.8,1798875,0
1505,1,0,0,2,45748,1732536659,18301025,86.25,83.25,84.15,84.25,1532450,0
1505,1,0,0,2,45749,1732536659,2384350,229.6,223.5,228.1,227.85,292125,0
1505,1,0,0,2,46181,1732536659,67400900,69.7,67.15,68.05,68.1,7872825,0
1505,1,0,0,2,46182,1732536659,9100875,262.9,256.5,262,260.35,2760650,0
1505,1,0,0,2,46185,1732536659,15658675,55.6,53.6,54.3,54.45,1365725,0
1505,1,0,0,2,46186,1732536659,671175,299.25,293.15,298.8,296.7,153725,0
1505,1,0,0,2,46473,1732536659,1176750,338.7,331.25,336.95,335.75,430650,0
1505,1,0,0,1,26000,1732536719,0,24304.3,24294.3,24294.8,24303.5,0,0
1505,1,0,0,1,26001,1732536719,0,52250.5,52233,52233,52246.8,0,0
1505,1,0,0,2,41518,1732536719,2062155,665,655,655.95,660.85,845385,0
1505,1,0,0,2,41523,1732536719,5157930,124.35,120.65,124.1,123.35,570210,0
1505,1,0,0,2,41524,1732536719,3648225,587.95,577.75,579.15,580.2,382605,0
1505,1,0,0,2,41528,1732536719,6325215,147.65,143.95,147.1,146.1,780615,0
1505,1,0,0,2,41545,1732536719,5932095,515.95,505.85,505.85,510.05,397335,0
1505,1,0,0,2,41547,1732536719,26327370,447.95,439.65,440,442.8,2287590,0
1505,1,0,0,2,41548,1732536719,24221520,209.45,204.4,208.55,208.25,2797290,0
1505,1,0,0,2,41554,1732536719,21905880,387.3,378.5,378.5,382,1064355,0
1505,1,0,0,2,41559,1732536719,14813715,248.85,242.75,248.15,247.1,1256400,0
1505,1,0,0,2,41567,1732536719,29124750,330.7,323.1,323.1,325.1,1783650,0
1505,1,0,0,2,41575,1732536719,18275535,292.55,286.5,291.55,290.95,1464600,0
1505,1,0,0,2,41587,1732536719,17690835,280,273.55,273.95,275.15,1392750,0
1505,1,0,0,2,41595,1732536719,8359110,343.15,335,342.7,340.4,685770,0
1505,1,0,0,2,41600,1732536719,11545935,234.95,228,228.8,231.3,950805,0
1505,1,0,0,2,41603,1732536719,3052245,398.65,390.15,396.4,395.45,252075,0
1505,1,0,0,2,41604,1732536719,22829010,194.45,188.7,188.9,191.25,2283135,0
1505,1,0,0,2,41606,1732536719,6964770,160.6,155.1,155.65,157.1,571290,0
1505,1,0,0,2,41607,1732536719,847185,524.3,516.55,523.4,522.2,115170,0
1505,1,0,0,2,41611,1732536719,7405230,131.15,126.5,126.55,128.2,701730,0
1505,1,0,0,2,41612,1732536719,426075,595.8,587,594.6,593.45,62070,0
1505,1,0,0,2,41627,1732536719,310185,670.6,664.8,670,669.3,51750,0
1505,1,0,0,2,42948,1732536719,11556175,366.45,354,354.7,365.85,3740200,0
1505,1,0,0,2,42949,1732536719,39834650,47.85,44.55,47.55,44.8,7697575,0
1505,1,0,0,2,42953,1732536719,2194575,325.1,315,315,323.75,435500,0
1505,1,0,0,2,42954,1732536719,8895225,57.5,53.7,57.35,54.1,936100,0
1505,1,0,0,2,42955,1732536719,9492825,286.5,275.8,276.55,286.5,1640850,0
1505,1,0,0,2,42956,1732536719,21108450,69.45,64.7,69.15,65.05,2342275,0
1505,1,0,0,2,42961,1732536719,5208075,249.2,239.25,239.25,249.2,769550,0
1505,1,0,0,2,42962,1732536719,11419850,83.65,77.95,83.35,78.8,915375,0
1505,1,0,0,2,42963,1732536719,33037100,215.2,205.95,206.55,215.05,4076750,0
1505,1,0,0,2,42964,1732536719,39096175,100,93.6,99.8,94.45,4156350,0
1505,1,0,0,2,42965,1732536719,29395025,184.55,176.2,176.8,183.9,2066550,0
1505,1,0,0,2,42966,1732536719,26921350,120.5,113.05,119.9,113.6,2036175,0
1505,1,0,0,2,42967,1732536719,84768125,156.5,149,149.45,156.2,8255325,0
1505,1,0,0,2,42968,1732536719,67071150,142.75,134.2,141.9,135.35,7109900,0
1505,1,0,0,2,42973,1732536719,32662525,130.9,124.65,125.05,130.7,2599075,0
1505,1,0,0,2,45607,1732536719,18042275,168,158.55,167.55,160,1474625,0
1505,1,0,0,2,45637,1732536719,42353875,108.55,103,103.35,107.95,4625575,0
1505,1,0,0,2,45638,1732536719,15171075,196.05,186.45,195.9,187,1783850,0
1505,1,0,0,2,45748,1732536719,18396100,88.75,83.75,84.15,88.5,1530050,0
1505,1,0,0,2,45749,1732536719,2393250,227,216.8,227,217.9,291525,0
1505,1,0,0,2,46181,1732536719,67650550,72,67.7,68.05,71.9,7901400,0
1505,1,0,0,2,46182,1732536719,9151175,261.45,249.4,259.95,249.8,2759075,0
1505,1,0,0,2,46185,1732536719,15721200,57.55,54.2,54.3,57.55,1384925,0
1505,1,0,0,2,46186,1732536719,675300,292.25,286.15,292.25,286.85,152075,0
1505,1,0,0,2,46473,1732536719,1186100,335.3,323.45,334.8,324.25,429925,0
1505,1,0,0,1,26000,1732536779,0,24304.55,24300.7,24303.45,24303.35,0,0
1505,1,0,0,1,26001,1732536779,0,52248.15,52235.7,52246.2,52239.2,0,0
1505,1,0,0,2,41518,1732536779,2068725,660,649,660,654.5,845385,0
1505,1,0,0,2,41523,1732536779,5164800,125.55,122.55,123.3,124.05,570210,0
1505,1,0,0,2,41524,1732536779,3652650,583.15,571.2,581.1,580,382605,0
1505,1,0,0,2,41528,1732536779,6336360,149.35,146,146.45,147.9,780615,0
1505,1,0,0,2,41545,1732536779,5938380,511.2,501.4,509.5,505.35,397335,0
1505,1,0,0,2,41547,1732536779,26366490,444.45,435,444.45,438.3,2287590,0
1505,1,0,0,2,41548,1732536779,24263220,212.35,207.75,207.8,210,2797290,0
1505,1,0,0,2,41554,1732536779,21947370,383.4,374.15,383.4,377.5,1064355,0
1505,1,0,0,2,41559,1732536779,14838495,251.4,246.05,247.05,249.2,1256400,0
1505,1,0,0,2,41567,1732536779,29202180,327.25,319.2,326,322.45,1783650,0
1505,1,0,0,2,41575,1732536779,18309465,295.55,289.75,289.85,293.6,1464600,0
1505,1,0,0,2,41587,1732536779,17743785,276.95,269.6,276.6,272.1,1392750,0
1505,1,0,0,2,41595,1732536779,8385915,346.5,340,340.8,343.65,685770,0
1505,1,0,0,2,41600,1732536779,11566995,232.1,225.3,231.05,227.95,950805,0
1505,1,0,0,2,41603,1732536779,3059805,401.85,395,395.2,399.2,252075,0
1505,1,0,0,2,41604,1732536779,22873050,192,186.45,192,188.4,2283135,0
1505,1,0,0,2,41606,1732536779,6978450,158.05,153.35,157.75,155.3,571290,0
1505,1,0,0,2,41607,1732536779,849645,530,522,522,525.85,115170,0
1505,1,0,0,2,41611,1732536779,7417800,128.85,124.95,128.2,126.1,701730,0
1505,1,0,0,2,41612,1732536779,426915,601,593.65,595,598.4,62070,0
1505,1,0,0,2,41627,1732536779,310245,671.4,670,670.05,670,51750,0
1505,1,0,0,2,42948,1732536779,11583100,366.65,361.05,363.85,364.6,3740200,0
1505,1,0,0,2,42949,1732536779,39937300,46.45,44.6,44.7,45.4,7697575,0
1505,1,0,0,2,42953,1732536779,2199275,325,319.35,323.4,323.9,435500,0
1505,1,0,0,2,42954,1732536779,8918600,55.95,53.6,54.15,54.75,936100,0
1505,1,0,0,2,42955,1732536779,9507375,286.45,281.25,285.3,285.45,1640850,0
1505,1,0,0,2,42956,1732536779,21150675,67.45,64.7,65.1,65.55,2342275,0
1505,1,0,0,2,42961,1732536779,5220850,249.4,245,247.45,249,769550,0
1505,1,0,0,2,42962,1732536779,11452600,81.2,78.3,78.9,79.4,915375,0
1505,1,0,0,2,42963,1732536779,33180750,215.75,211.3,214.05,214.45,4076750,0
1505,1,0,0,2,42964,1732536779,39232575,97.3,93.85,94.05,95,4156350,0
1505,1,0,0,2,42965,1732536779,29509100,184.85,181,183.7,184,2066550,0
1505,1,0,0,2,42966,1732536779,26975050,117.15,113.2,113.8,114.45,2036175,0
1505,1,0,0,2,42967,1732536779,85127375,156.55,153.6,155.55,155.95,8255325,0
1505,1,0,0,2,42968,1732536779,67267650,138.85,134.35,134.9,135.65,7109900,0
1505,1,0,0,2,42973,1732536779,32806925,131.45,128.55,130.4,131.05,2599075,0
1505,1,0,0,2,45607,1732536779,18097000,164.15,159.55,160,161,1474625,0
1505,1,0,0,2,45637,1732536779,42535075,108.95,106.3,107.65,108.4,4625575,0
1505,1,0,0,2,45638,1732536779,15214425,191.95,186.8,187.15,188,1783850,0
1505,1,0,0,2,45748,1732536779,18457725,89,86.95,87.95,88.65,1530050,0
1505,1,0,0,2,45749,1732536779,2403825,222.95,217.45,218.2,218.65,291525,0
1505,1,0,0,2,46181,1732536779,67860150,72.3,70.35,71.5,72,7901400,0
1505,1,0,0,2,46182,1732536779,9193650,255.05,249.95,250.2,251.85,2759075,0
1505,1,0,0,2,46185,1732536779,15770675,57.85,56.3,57,57.65,1384925,0
1505,1,0,0,2,46186,1732536779,676275,291,285.7,285.7,287.75,152075,0
1505,1,0,0,2,46473,1732536779,1189925,328.2,324,325.4,325.35,429925,0
1505,1,0,0,1,26000,1732536839,0,24307.45,24302.65,24303.25,24303.15,0,0
1505,1,0,0,1,26001,1732536839,0,52255.5,52234.1,52238.25,52247.5,0,0
1505,1,0,0,2,41518,1732536839,2071140,659.95,651.75,653.25,658.1,845385,0
1505,1,0,0,2,41523,1732536839,5177250,124.95,121.9,124,123.15,570210,0
1505,1,0,0,2,41524,1732536839,3658020,583.25,572.95,574.7,580.9,382605,0
1505,1,0,0,2,41528,1732536839,6350610,148.75,144.85,147.75,146.65,780615,0
1505,1,0,0,2,41545,1732536839,5943945,512.1,502.45,504,509.45,397335,0
1505,1,0,0,2,41547,1732536839,26408910,444,436.5,436.5,442.2,2287590,0
1505,1,0,0,2,41548,1732536839,24309390,211.15,206.35,210,208.4,2797290,0
1505,1,0,0,2,41554,1732536839,21985965,382.9,375.8,376.9,381.2,1064355,0
1505,1,0,0,2,41559,1732536839,14865030,250.6,244.75,249.5,247.55,1256400,0
1505,1,0,0,2,41567,1732536839,29262165,327.5,320.8,321.45,325.7,1783650,0
1505,1,0,0,2,41575,1732536839,18348345,294.9,288.4,293.1,291.6,1464600,0
1505,1,0,0,2,41587,1732536839,17786475,276.9,271,272.15,275.8,1392750,0
1505,1,0,0,2,41595,1732536839,8410185,345,338.1,344.1,341.15,685770,0
1505,1,0,0,2,41600,1732536839,11589975,232,226.3,227,229.95,950805,0
1505,1,0,0,2,41603,1732536839,3071700,400.6,393.35,399.65,396.75,252075,0
1505,1,0,0,2,41604,1732536839,22909770,191.75,187.15,187.85,190.65,2283135,0
1505,1,0,0,2,41606,1732536839,6996345,157.65,153.8,154.35,156.8,571290,0
1505,1,0,0,2,41607,1732536839,852975,528.25,520,527.5,523.5,115170,0
1505,1,0,0,2,41611,1732536839,7433400,128.4,125.15,125.7,127.65,701730,0
1505,1,0,0,2,41612,1732536839,430785,600.1,590,596.55,594.15,62070,0
1505,1,0,0,2,41627,1732536839,312030,676.25,665.7,673.75,665.7,51750,0
1505,1,0,0,2,42948,1732536839,11597900,366.95,360.4,363.85,361.95,3740200,0
1505,1,0,0,2,42949,1732536839,40017875,46,44.9,45.3,45.95,7697575,0
1505,1,0,0,2,42953,1732536839,2202475,325,320.45,322.7,321.65,435500,0
1505,1,0,0,2,42954,1732536839,8942750,55.5,54,54.85,55.45,936100,0
1505,1,0,0,2,42955,1732536839,9518375,286.8,281.8,284.85,282.6,1640850,0
1505,1,0,0,2,42956,1732536839,21188375,66.9,65.05,66,66.7,2342275,0
1505,1,0,0,2,42961,1732536839,5232675,249.25,245,248.7,245.85,769550,0
1505,1,0,0,2,42962,1732536839,11488900,80.55,78.65,79.45,80.3,915375,0
1505,1,0,0,2,42963,1732536839,33251200,216,211.6,214.05,212.2,4076750,0
1505,1,0,0,2,42964,1732536839,39307750,96.7,94.15,95.15,96.4,4156350,0
1505,1,0,0,2,42965,1732536839,29602450,184.6,181.25,183.9,181.6,2066550,0
1505,1,0,0,2,42966,1732536839,27018175,116.25,113.55,114.5,116,2036175,0
1505,1,0,0,2,42967,1732536839,85433775,157,153.1,155.6,153.8,8255325,0
1505,1,0,0,2,42968,1732536839,67426900,137.95,134.7,136,137.95,7109900,0
1505,1,0,0,2,42973,1732536839,32931450,131.3,128.55,130.4,129,2599075,0
1505,1,0,0,2,45607,1732536839,18141600,163.15,159.7,160.8,162.75,1474625,0
1505,1,0,0,2,45637,1732536839,42645650,109.2,106.3,108.05,106.8,4625575,0
1505,1,0,0,2,45638,1732536839,15245050,190.85,187.05,188.15,190.45,1783850,0
1505,1,0,0,2,45748,1732536839,18514775,89.5,86.8,88.3,87.3,1530050,0
1505,1,0,0,2,45749,1732536839,2408200,222,218.45,219,221.6,291525,0
1505,1,0,0,2,46181,1732536839,68035400,72.6,70.25,71.8,70.8,7901400,0
1505,1,0,0,2,46182,1732536839,9208875,254.6,250.55,251.1,254.1,2759075,0
1505,1,0,0,2,46185,1732536839,15815400,58.15,56.2,57.5,56.55,1384925,0
1505,1,0,0,2,46186,1732536839,676925,290.55,286.8,288.15,289.6,152075,0
1505,1,0,0,2,46473,1732536839,1192750,329.1,324,325.85,329,429925,0
1505,1,0,0,1,26000,1732536899,0,24304.65,24301.85,24303.85,24303.7,0,0
1505,1,0,0,1,26001,1732536899,0,52249.55,52239.05,52248.45,52243.6,0,0
1505,1,0,0,2,41518,1732536899,2072610,656.7,650,654.35,656.7,843870,0
1505,1,0,0,2,41523,1732536899,5194740,125.55,122.85,123.25,123.35,571620,0
1505,1,0,0,2,41524,1732536899,3662025,581.2,572.6,579.4,579.8,381795,0
1505,1,0,0,2,41528,1732536899,6359190,149.35,146.35,146.35,146.5,783780,0
1505,1,0,0,2,41545,1732536899,5950365,510.45,501.5,510,507.25,399330,0
1505,1,0,0,2,41547,1732536899,26447625,443.45,434.9,442.1,442.2,2282250,0
1505,1,0,0,2,41548,1732536899,24345720,212.1,207.65,208.3,209.1,2806575,0
1505,1,0,0,2,41554,1732536899,22011750,382,374.25,382,381.05,1065885,0
1505,1,0,0,2,41559,1732536899,14885625,251.5,246.45,247.1,248,1267170,0
1505,1,0,0,2,41567,1732536899,29316375,326.8,320,325.65,325.35,1798095,0
1505,1,0,0,2,41575,1732536899,18382425,295.9,290.1,290.8,291,1478760,0
1505,1,0,0,2,41587,1732536899,17834520,276,270,275.4,274.45,1392225,0
1505,1,0,0,2,41595,1732536899,8434620,346.15,340,340.8,341.15,709605,0
1505,1,0,0,2,41600,1732536899,11612565,231.2,225.6,230.75,230.1,947715,0
1505,1,0,0,2,41603,1732536899,3080070,401.7,395.4,395.7,396.15,261435,0
1505,1,0,0,2,41604,1732536899,22964505,191.45,186.3,191,190.3,2284485,0
1505,1,0,0,2,41606,1732536899,7014195,157.55,153.1,157.3,157.2,569175,0
1505,1,0,0,2,41607,1732536899,855975,529.55,522.6,522.6,522.8,117120,0
1505,1,0,0,2,41611,1732536899,7448865,128.3,124.35,128.05,127.45,700755,0
1505,1,0,0,2,41612,1732536899,433620,602,592.65,593.4,594.4,63930,0
1505,1,0,0,2,41627,1732536899,313995,676.4,668.7,669.1,668.7,53370,0
1505,1,0,0,2,42948,1732536899,11608800,362.9,357.5,361.25,362.9,3735225,0
1505,1,0,0,2,42949,1732536899,40084350,46.7,45.3,45.8,45.5,7672000,0
1505,1,0,0,2,42953,1732536899,2205575,322.35,316.5,321.8,322.35,431825,0
1505,1,0,0,2,42954,1732536899,8959925,56.45,54.5,55.3,54.5,933550,0
1505,1,0,0,2,42955,1732536899,9531150,283.9,278.65,283.1,282.45,1638500,0
1505,1,0,0,2,42956,1732536899,21237400,67.8,65.45,66.6,65.85,2329925,0
1505,1,0,0,2,42961,1732536899,5241425,247.5,242,245.75,246.75,762475,0
1505,1,0,0,2,42962,1732536899,11520625,82,79.2,80.25,79.4,903050,0
1505,1,0,0,2,42963,1732536899,33320375,213.35,208.5,211.5,212.65,4098450,0
1505,1,0,0,2,42964,1732536899,39408275,97.9,94.9,96.4,95.3,4178750,0
1505,1,0,0,2,42965,1732536899,29674100,183,178.65,181.7,183,2057225,0
1505,1,0,0,2,42966,1732536899,27059250,117.8,114.2,115.95,114.2,2030650,0
1505,1,0,0,2,42967,1732536899,85661175,155,150.7,153.7,154.7,8262300,0
1505,1,0,0,2,42968,1732536899,67610550,139.9,135.75,137.6,135.9,7154200,0
1505,1,0,0,2,42973,1732536899,33026950,129.75,126.3,129.1,129.05,2634525,0
1505,1,0,0,2,45607,1732536899,18190400,165.35,160.85,163.1,161.35,1489425,0
1505,1,0,0,2,45637,1732536899,42769350,107.15,104.3,106.85,106.85,4673175,0
1505,1,0,0,2,45638,1732536899,15280250,193.35,188.75,190.75,189.45,1783175,0
1505,1,0,0,2,45748,1732536899,18557200,88,85,87.3,88,1534600,0
1505,1,0,0,2,45749,1732536899,2413850,223.95,219.45,220.9,219.75,290725,0
1505,1,0,0,2,46181,1732536899,68207700,71.2,68.7,70.5,70.65,7922175,0
1505,1,0,0,2,46182,1732536899,9228150,257.6,252,254.5,252.45,2770750,0
1505,1,0,0,2,46185,1732536899,15846925,56.8,55,56.45,56.75,1374700,0
1505,1,0,0,2,46186,1732536899,680900,294,288.85,290.45,289.05,151725,0
1505,1,0,0,2,46473,1732536899,1198100,332.8,327.3,328.4,328.2,431300,0
1505,1,0,0,1,26000,1732536959,0,24308.2,24300.75,24303.25,24307.5,0,0
1505,1,0,0,1,26001,1732536959,0,52249.85,52239.5,52243.35,52241.2,0,0
1505,1,0,0,2,41518,1732536959,2074965,659.8,647.5,656.45,650,843870,0
1505,1,0,0,2,41523,1732536959,5203860,125.05,121.8,123.5,124.6,571620,0
1505,1,0,0,2,41524,1732536959,3665385,585.65,572,578.4,575.5,381795,0
1505,1,0,0,2,41528,1732536959,6377175,149.05,145,147.3,148.5,783780,0
1505,1,0,0,2,41545,1732536959,5956335,512.2,500.05,508.35,503.5,399330,0
1505,1,0,0,2,41547,1732536959,26503620,446.15,434.1,441.25,437.25,2282250,0
1505,1,0,0,2,41548,1732536959,24384705,212.4,206.15,208.75,210.1,2806575,0
1505,1,0,0,2,41554,1732536959,22050255,384,374.1,380.4,376.8,1065885,0
1505,1,0,0,2,41559,1732536959,14907195,251.75,244.55,248.05,250.1,1267170,0
1505,1,0,0,2,41567,1732536959,29399745,328.3,319.15,324.2,320.4,1798095,0
1505,1,0,0,2,41575,1732536959,18430695,296,287.65,291.95,294.35,1478760,0
1505,1,0,0,2,41587,1732536959,17894715,278,270,274.05,271.6,1392225,0
1505,1,0,0,2,41595,1732536959,8460075,347.15,337,341.35,344.6,709605,0
1505,1,0,0,2,41600,1732536959,11633340,232.95,225.4,229.2,226.65,947715,0
1505,1,0,0,2,41603,1732536959,3097755,402,392,397.5,400,261435,0
1505,1,0,0,2,41604,1732536959,22999155,192.7,186.5,190.05,188,2284485,0
1505,1,0,0,2,41606,1732536959,7029345,158.9,153.5,156.35,154.5,569175,0
1505,1,0,0,2,41607,1732536959,858735,530,519.5,521.8,528.15,117120,0
1505,1,0,0,2,41611,1732536959,7462080,129.45,124.8,127.05,125.75,700755,0
1505,1,0,0,2,41612,1732536959,434580,602,590.2,592.25,600.05,63930,0
1505,1,0,0,2,41627,1732536959,314895,677.4,666,670.6,676,53370,0
1505,1,0,0,2,42948,1732536959,11619050,364.15,360.85,362.9,363.65,3735225,0
1505,1,0,0,2,42949,1732536959,40160050,45.75,44.75,45.3,45.05,7672000,0
1505,1,0,0,2,42953,1732536959,2206575,322.95,320.6,322.95,321.95,431825,0
1505,1,0,0,2,42954,1732536959,8969900,55,53.9,54.65,54.5,933550,0
1505,1,0,0,2,42955,1732536959,9546925,285.85,281.6,282.65,284.2,1638500,0
1505,1,0,0,2,42956,1732536959,21263350,66.35,64.85,66.05,65.4,2329925,0
1505,1,0,0,2,42961,1732536959,5254625,248.8,245,246.5,246.75,762475,0
1505,1,0,0,2,42962,1732536959,11545275,80.05,78.4,79.65,79.1,903050,0
1505,1,0,0,2,42963,1732536959,33365725,214.55,211.8,212.5,213.45,4098450,0
1505,1,0,0,2,42964,1732536959,39482875,96.05,94,95.55,94.85,4178750,0
1505,1,0,0,2,42965,1732536959,29741850,183.9,180.85,182.2,182.8,2057225,0
1505,1,0,0,2,42966,1732536959,27127400,116,113.35,114.8,114.3,2030650,0
1505,1,0,0,2,42967,1732536959,85881150,155.85,153.4,153.9,154.75,8262300,0
1505,1,0,0,2,42968,1732536959,67771125,137.4,134.8,136.3,135.8,7154200,0
1505,1,0,0,2,42973,1732536959,33162450,130.4,128.5,128.7,129.75,2634525,0
1505,1,0,0,2,45607,1732536959,18248700,162.95,159.5,161.85,160.95,1489425,0
1505,1,0,0,2,45637,1732536959,42876650,108.25,106.2,106.7,107.7,4673175,0
1505,1,0,0,2,45638,1732536959,15315450,190.1,187.05,188.05,188.6,1783175,0
1505,1,0,0,2,45748,1732536959,18593625,88.35,86.75,87.4,87.95,1534600,0
1505,1,0,0,2,45749,1732536959,2420650,220.85,217.85,219.45,219.65,290725,0
1505,1,0,0,2,46181,1732536959,68323725,71.6,70.35,70.5,71.35,7922175,0
1505,1,0,0,2,46182,1732536959,9245000,253.6,250.9,251.15,252,2770750,0
1505,1,0,0,2,46185,1732536959,15880775,57.45,55.95,56.25,57.05,1374700,0
1505,1,0,0,2,46186,1732536959,681300,289.85,287.5,288.9,287.5,151725,0
1505,1,0,0,2,46473,1732536959,1199300,328,325.65,326.6,326.05,431300,0
1505,1,0,0,1,26000,1732537019,0,24308.2,24295.4,24307.95,24295.45,0,0
1505,1,0,0,1,26001,1732537019,0,52244.3,52219.2,52241.4,52221.55,0,0
1505,1,0,0,2,41518,1732537019,2077935,653,633.9,653,640.9,843870,0
1505,1,0,0,2,41523,1732537019,5214630,128.55,124,124.1,126.15,571620,0
1505,1,0,0,2,41524,1732537019,3672960,576.55,558.2,575.5,566.45,381795,0
1505,1,0,0,2,41528,1732537019,6395790,153,147.2,148.1,150.5,783780,0
1505,1,0,0,2,41545,1732537019,5967510,505,488.05,504.75,494.2,399330,0
1505,1,0,0,2,41547,1732537019,26559195,438.8,421.8,438.35,430.05,2282250,0
1505,1,0,0,2,41548,1732537019,24440280,217.4,209.8,209.8,213.9,2806575,0
1505,1,0,0,2,41554,1732537019,22104855,378.15,363.55,376.5,369.45,1065885,0
1505,1,0,0,2,41559,1732537019,14937225,258,248.85,249.5,253.1,1267170,0
1505,1,0,0,2,41567,1732537019,29510445,322.85,310,321.5,313.95,1798095,0
1505,1,0,0,2,41575,1732537019,18494100,302.7,293,293.7,298.45,1478760,0
1505,1,0,0,2,41587,1732537019,17958435,273,260.1,271.8,265.2,1392225,0
1505,1,0,0,2,41595,1732537019,8498595,354.35,343.45,344,349.35,709605,0
1505,1,0,0,2,41600,1732537019,11668080,228.3,217.4,227.5,221.6,947715,0
1505,1,0,0,2,41603,1732537019,3113985,411.9,399,400.75,405.6,261435,0
1505,1,0,0,2,41604,1732537019,23062890,188.9,178.85,188.45,182.8,2284485,0
1505,1,0,0,2,41606,1732537019,7055610,155.45,146.65,154.85,150.65,569175,0
1505,1,0,0,2,41607,1732537019,865365,540.75,526.45,527.05,535.3,117120,0
1505,1,0,0,2,41611,1732537019,7480170,126.45,119.3,125.85,122.2,700755,0
1505,1,0,0,2,41612,1732537019,437355,611,597.75,601,608.5,63930,0
1505,1,0,0,2,41627,1732537019,316110,685.75,673.2,676.6,685.75,53370,0
1505,1,0,0,2,42948,1732537019,11635650,364,352.3,364,352.3,3735225,0
1505,1,0,0,2,42949,1732537019,40250525,47.15,44.8,44.95,46.85,7672000,0
1505,1,0,0,2,42953,1732537019,2207600,323,312.65,323,313,431825,0
1505,1,0,0,2,42954,1732537019,8993700,56.85,54.05,54.1,56.85,933550,0
1505,1,0,0,2,42955,1732537019,9560275,284.55,273.7,284.15,273.7,1638500,0
1505,1,0,0,2,42956,1732537019,21312700,68.5,65.1,65.1,68.45,2329925,0
1505,1,0,0,2,42961,1732537019,5263525,247.45,238,247.45,238.05,762475,0
1505,1,0,0,2,42962,1732537019,11563250,82.6,78.9,78.9,82.5,903050,0
1505,1,0,0,2,42963,1732537019,33450075,213.9,204.65,213.9,205,4098450,0
1505,1,0,0,2,42964,1732537019,39563850,99,94.5,94.5,98.85,4178750,0
1505,1,0,0,2,42965,1732537019,29855325,182.95,174.35,182.95,174.35,2057225,0
1505,1,0,0,2,42966,1732537019,27176950,119.4,114.1,114.1,119.4,2030650,0
1505,1,0,0,2,42967,1732537019,86246950,155.15,147.25,154.75,147.5,8262300,0
1505,1,0,0,2,42968,1732537019,68006150,141.5,135.5,135.8,141.5,7154200,0
1505,1,0,0,2,42973,1732537019,33327575,130.2,123,129.65,123.35,2634525,0
